IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160292480,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,4/9/16,15:15,BAYVIEW,NONE,24TH ST / ILLINOIS ST,-122.3869421,37.75416798,"(37.7541679837666, -122.386942103872)",1.60E+13
160292474,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/9/16,15:00,SOUTHERN,NONE,1200 Block of MARKET ST,-122.4154488,37.77829352,"(37.778293520129, -122.415448759562)",1.60E+13
160292468,FORGERY/COUNTERFEITING,FORGERY & COUNTERFEITING (GENERAL),Saturday,4/9/16,0:01,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305,37.78383444,"(37.7838344374141, -122.412930522059)",1.60E+13
160292452,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,4/9/16,14:02,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.4110714,37.78175113,"(37.7817511307229, -122.411071423064)",1.60E+13
160292446,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,4/9/16,13:15,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.60E+13
160292430,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,4/9/16,14:02,SOUTHERN,NONE,1000 Block of MARKET ST,-122.4110714,37.78175113,"(37.7817511307229, -122.411071423064)",1.60E+13
160292418,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,4/9/16,14:08,NORTHERN,NONE,STEINER ST / CHESTNUT ST,-122.4378936,37.80060753,"(37.8006075331583, -122.43789359965)",1.60E+13
160292418,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,4/9/16,14:08,NORTHERN,NONE,STEINER ST / CHESTNUT ST,-122.4378936,37.80060753,"(37.8006075331583, -122.43789359965)",1.60E+13
160292349,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,4/9/16,14:30,BAYVIEW,"ARREST, BOOKED",MCKINNON AV / NEWHALL ST,-122.3910903,37.73690857,"(37.7369085657287, -122.391090325597)",1.60E+13
160292333,VEHICLE THEFT,STOLEN TRUCK,Saturday,4/9/16,14:10,NORTHERN,NONE,STEINER ST / CHESTNUT ST,-122.4378936,37.80060753,"(37.8006075331583, -122.43789359965)",1.60E+13
160292333,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,4/9/16,14:10,NORTHERN,NONE,STEINER ST / CHESTNUT ST,-122.4378936,37.80060753,"(37.8006075331583, -122.43789359965)",1.60E+13
160292327,NON-CRIMINAL,FOUND PROPERTY,Saturday,4/9/16,14:00,TARAVAL,NONE,1200 Block of GREAT HY,-122.5096622,37.76303555,"(37.7630355540213, -122.50966215971)",1.60E+13
160292305,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Saturday,4/9/16,14:30,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835,"(37.7985083480435, -122.409791662293)",1.60E+13
160292264,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,4/9/16,12:30,TARAVAL,"ARREST, BOOKED",1100 Block of OCEAN AV,-122.4556159,37.72385901,"(37.7238590120011, -122.455615861538)",1.60E+13
160292242,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,4/9/16,13:20,TARAVAL,NONE,1800 Block of 44TH AV,-122.5031276,37.75210971,"(37.7521097121777, -122.503127602062)",1.60E+13
160292236,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,Saturday,4/9/16,13:20,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428,"(37.7816542806076, -122.415508242782)",1.60E+13
160292236,DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,Saturday,4/9/16,13:20,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428,"(37.7816542806076, -122.415508242782)",1.60E+13
160292236,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Saturday,4/9/16,13:20,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428,"(37.7816542806076, -122.415508242782)",1.60E+13
160292214,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,4/9/16,13:32,MISSION,"ARREST, BOOKED",CESAR CHAVEZ ST / GUERRERO ST,-122.4224904,37.74801444,"(37.7480144418715, -122.42249041028)",1.60E+13
160292208,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Saturday,4/9/16,13:39,CENTRAL,NONE,1000 Block of LOMBARD ST,-122.4184268,37.80206108,"(37.8020610754939, -122.41842677135)",1.60E+13
160292101,BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY",Saturday,4/9/16,11:47,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.60E+13
160292098,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,4/9/16,11:30,TENDERLOIN,NONE,0 Block of TURK ST,-122.4098537,37.78338624,"(37.7833862379382, -122.409853729941)",1.60E+13
160292076,TRESPASS,TRESPASSING,Saturday,4/9/16,12:00,SOUTHERN,NONE,0 Block of 3RD ST,-122.4027395,37.78688003,"(37.7868800278713, -122.40273950835)",1.60E+13
160292060,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,4/9/16,11:52,BAYVIEW,"ARREST, BOOKED",400 Block of RHODEISLAND ST,-122.4025712,37.76412591,"(37.7641259075201, -122.402571216964)",1.60E+13
160292054,ASSAULT,BATTERY,Saturday,4/9/16,11:25,NORTHERN,NONE,3200 Block of BRODERICK ST,-122.4445436,37.80024824,"(37.8002482364683, -122.444543587452)",1.60E+13
160292048,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,4/9/16,11:00,CENTRAL,NONE,1100 Block of STOCKTON ST,-122.4082754,37.79628093,"(37.7962809345035, -122.408275403052)",1.60E+13
160292026,ASSAULT,BATTERY,Saturday,4/9/16,11:20,SOUTHERN,NONE,MARKET ST / MAIN ST,-122.3963054,37.7932572,"(37.7932572003309, -122.396305356237)",1.60E+13
160292010,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,4/9/16,10:20,MISSION,"ARREST, BOOKED",1000 Block of VALENCIA ST,-122.4211483,37.75649776,"(37.7564977562817, -122.421148325289)",1.60E+13
160291993,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,4/9/16,11:15,INGLESIDE,NONE,0 Block of BROOKDALE AV,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)",1.60E+13
160291993,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Saturday,4/9/16,11:15,INGLESIDE,NONE,0 Block of BROOKDALE AV,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)",1.60E+13
160291987,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Saturday,4/9/16,11:34,NORTHERN,"ARREST, BOOKED",OFARRELL ST / LARKIN ST,-122.417904,37.78516709,"(37.7851670875517, -122.417903977564)",1.60E+13
160291987,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Saturday,4/9/16,11:34,NORTHERN,"ARREST, BOOKED",OFARRELL ST / LARKIN ST,-122.417904,37.78516709,"(37.7851670875517, -122.417903977564)",1.60E+13
160291971,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Saturday,4/9/16,11:00,SOUTHERN,NONE,MISSION ST / 8TH ST,-122.4131609,37.77745666,"(37.7774566611807, -122.41316085097)",1.60E+13
160291959,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,4/9/16,11:26,TARAVAL,NONE,2500 Block of OCEAN AV,-122.4726579,37.73148976,"(37.7314897634742, -122.472657880592)",1.60E+13
160291943,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,4/9/16,11:19,BAYVIEW,NONE,1600 Block of NEWCOMB AV,-122.3910117,37.7359953,"(37.7359953041609, -122.391011706672)",1.60E+13
160291943,ASSAULT,CHILD ABUSE (PHYSICAL),Saturday,4/9/16,11:19,BAYVIEW,NONE,1600 Block of NEWCOMB AV,-122.3910117,37.7359953,"(37.7359953041609, -122.391011706672)",1.60E+13
160291915,WARRANTS,WARRANT ARREST,Saturday,4/9/16,11:06,TENDERLOIN,NONE,300 Block of GOLDEN GATE AV,-122.416352,37.78160314,"(37.7816031438671, -122.416351987352)",1.60E+13
160291915,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Saturday,4/9/16,11:06,TENDERLOIN,NONE,300 Block of GOLDEN GATE AV,-122.416352,37.78160314,"(37.7816031438671, -122.416351987352)",1.60E+13
160291915,ASSAULT,BATTERY,Saturday,4/9/16,11:06,TENDERLOIN,NONE,300 Block of GOLDEN GATE AV,-122.416352,37.78160314,"(37.7816031438671, -122.416351987352)",1.60E+13
160291909,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/9/16,8:00,CENTRAL,NONE,500 Block of NORTHPOINT ST,-122.4162808,37.80629468,"(37.8062946812333, -122.416280805077)",1.60E+13
160291896,NON-CRIMINAL,FOUND PROPERTY,Saturday,4/9/16,10:52,MISSION,NONE,2700 Block of BRYANT ST,-122.4089691,37.75038122,"(37.7503812247625, -122.408969077976)",1.60E+13
160291880,NON-CRIMINAL,"AIDED CASE, DOG BITE",Saturday,4/9/16,10:54,RICHMOND,"ARREST, BOOKED",FULTON ST / 3RD AV,-122.4605527,37.77402999,"(37.7740299858693, -122.460552664492)",1.60E+13
160291874,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,4/9/16,1:00,NORTHERN,NONE,1300 Block of POLK ST,-122.4205157,37.78938405,"(37.7893840503369, -122.420515681408)",1.60E+13
160291852,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,4/9/16,10:25,MISSION,"ARREST, BOOKED",2300 Block of 16TH ST,-122.4095299,37.76571844,"(37.7657184395282, -122.409529913278)",1.60E+13
160291852,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Saturday,4/9/16,10:25,MISSION,"ARREST, BOOKED",2300 Block of 16TH ST,-122.4095299,37.76571844,"(37.7657184395282, -122.409529913278)",1.60E+13
160291846,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,4/9/16,10:30,RICHMOND,"ARREST, BOOKED",5600 Block of CALIFORNIA ST,-122.4780583,37.78425261,"(37.784252611482, -122.478058298961)",1.60E+13
160291846,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,4/9/16,10:30,RICHMOND,"ARREST, BOOKED",5600 Block of CALIFORNIA ST,-122.4780583,37.78425261,"(37.784252611482, -122.478058298961)",1.60E+13
160291846,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,4/9/16,10:30,RICHMOND,"ARREST, BOOKED",5600 Block of CALIFORNIA ST,-122.4780583,37.78425261,"(37.784252611482, -122.478058298961)",1.60E+13
160291846,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,4/9/16,10:30,RICHMOND,"ARREST, BOOKED",5600 Block of CALIFORNIA ST,-122.4780583,37.78425261,"(37.784252611482, -122.478058298961)",1.60E+13
160291830,WARRANTS,WARRANT ARREST,Saturday,4/9/16,10:25,CENTRAL,"ARREST, BOOKED",900 Block of HYDE ST,-122.4170443,37.78959528,"(37.7895952774322, -122.417044292614)",1.60E+13
160291830,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,4/9/16,10:25,CENTRAL,"ARREST, BOOKED",900 Block of HYDE ST,-122.4170443,37.78959528,"(37.7895952774322, -122.417044292614)",1.60E+13
160291818,TRESPASS,TRESPASSING,Saturday,4/9/16,10:20,NORTHERN,NONE,900 Block of EDDY ST,-122.4232902,37.78252051,"(37.7825205059981, -122.423290225168)",1.60E+13
160291802,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,4/9/16,10:20,SOUTHERN,NONE,100 Block of VALENCIA ST,-122.422513,37.77071077,"(37.7707107653585, -122.422513037848)",1.60E+13
160291799,NON-CRIMINAL,FOUND PROPERTY,Saturday,4/9/16,10:34,SOUTHERN,NONE,MISSION ST / 11TH ST,-122.4171049,37.77432429,"(37.7743242867908, -122.417104895556)",1.60E+13
160291755,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,4/9/16,1:00,PARK,NONE,700 Block of HAIGHT ST,-122.4345586,37.77152765,"(37.7715276473111, -122.434558622936)",1.60E+13
160291749,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,4/9/16,9:05,SOUTHERN,NONE,9TH ST / MISSION ST,-122.4147143,37.77623104,"(37.7762310404758, -122.414714295579)",1.60E+13
160291733,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Saturday,4/9/16,9:30,SOUTHERN,NONE,900 Block of MARKET ST,-122.4095367,37.78269112,"(37.7826911213472, -122.409536662692)",1.60E+13
160291711,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,4/9/16,9:20,SOUTHERN,NONE,6TH ST / MARKET ST,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)",1.60E+13
160291686,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,4/9/16,8:39,INGLESIDE,"ARREST, BOOKED",OCEAN AV / PERSIA AV,-122.4364474,37.72378861,"(37.7237886108944, -122.436447441054)",1.60E+13
160291686,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,4/9/16,8:39,INGLESIDE,"ARREST, BOOKED",OCEAN AV / PERSIA AV,-122.4364474,37.72378861,"(37.7237886108944, -122.436447441054)",1.60E+13
160291670,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,4/9/16,9:00,MISSION,NONE,600 Block of VALENCIA ST,-122.4217477,37.76274366,"(37.7627436601147, -122.421747650463)",1.60E+13
160291664,OTHER OFFENSES,"PROBATION VIOLATION, DV RELATED",Saturday,4/9/16,8:24,BAYVIEW,"ARREST, BOOKED",1500 Block of INGALLS ST,-122.3837741,37.72945054,"(37.7294505411094, -122.383774149383)",1.60E+13
160291664,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Saturday,4/9/16,8:24,BAYVIEW,"ARREST, BOOKED",1500 Block of INGALLS ST,-122.3837741,37.72945054,"(37.7294505411094, -122.383774149383)",1.60E+13
160291642,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Saturday,4/9/16,8:36,SOUTHERN,"ARREST, BOOKED",6TH ST / FOLSOM ST,-122.405619,37.77850452,"(37.7785045190918, -122.405618998022)",1.60E+13
160291636,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,4/9/16,8:27,MISSION,"ARREST, BOOKED",100 Block of LEXINGTON ST,-122.4206657,37.76093634,"(37.7609363417435, -122.420665677867)",1.60E+13
160291608,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,4/9/16,8:17,NORTHERN,NONE,100 Block of LAGUNA ST,-122.4253508,37.77228253,"(37.7722825266526, -122.42535076491)",1.60E+13
160291595,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,4/9/16,8:30,SOUTHERN,"ARREST, BOOKED",MISSION ST / 5TH ST,-122.406482,37.78273179,"(37.7827317884887, -122.406481972743)",1.60E+13
160291573,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Saturday,4/9/16,7:35,TARAVAL,NONE,400 Block of VICENTE ST,-122.4716645,37.73943507,"(37.7394350746862, -122.471664547671)",1.60E+13
160291545,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,4/9/16,8:22,BAYVIEW,"ARREST, BOOKED",INNES AV / MIDDLEPOINT RD,-122.3794316,37.73408175,"(37.7340817500323, -122.379431585366)",1.60E+13
160291539,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,4/9/16,7:52,NORTHERN,NONE,1600 Block of POLK ST,-122.4210331,37.79193935,"(37.79193935048, -122.421033090567)",1.60E+13
160291517,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,4/9/16,7:07,MISSION,NONE,2000 Block of MISSION ST,-122.4196583,37.76422056,"(37.7642205603745, -122.41965834371)",1.60E+13
160291501,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,4/9/16,7:33,TARAVAL,"ARREST, BOOKED",JUNIPERO SERRA BL / PALOMA AV,-122.471947,37.72886672,"(37.7288667186056, -122.471946967138)",1.60E+13
160291498,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,4/9/16,6:00,SOUTHERN,NONE,400 Block of BRANNAN ST,-122.3951209,37.77951849,"(37.7795184892422, -122.395120927482)",1.60E+13
160291482,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,4/9/16,7:00,BAYVIEW,"ARREST, BOOKED",1700 Block of 17TH ST,-122.4011202,37.76481305,"(37.7648130457159, -122.401120180247)",1.60E+13
160291482,TRESPASS,TRESPASSING,Saturday,4/9/16,7:00,BAYVIEW,"ARREST, BOOKED",1700 Block of 17TH ST,-122.4011202,37.76481305,"(37.7648130457159, -122.401120180247)",1.60E+13
160291476,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,4/9/16,6:12,MISSION,NONE,2300 Block of MISSION ST,-122.4190589,37.75942275,"(37.7594227506297, -122.419058868103)",1.60E+13
160291460,NON-CRIMINAL,FOUND PROPERTY,Saturday,4/9/16,6:40,SOUTHERN,NONE,900 Block of FOLSOM ST,-122.4039794,37.77987474,"(37.7798747354156, -122.40397938421)",1.60E+13
160291454,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,4/9/16,6:39,MISSION,NONE,4000 Block of 18TH ST,-122.4333433,37.76093326,"(37.7609332561133, -122.433343331115)",1.60E+13
160291448,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,4/9/16,1:30,TENDERLOIN,NONE,MARKET ST / 8TH ST,-122.4147438,37.77871926,"(37.778719262789, -122.414743835382)",1.60E+13
160291432,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,4/9/16,5:20,TARAVAL,NONE,200 Block of HOLLOWAY AV,-122.4556442,37.72190214,"(37.7219021358315, -122.455644220333)",1.60E+13
160291432,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,4/9/16,5:20,TARAVAL,NONE,200 Block of HOLLOWAY AV,-122.4556442,37.72190214,"(37.7219021358315, -122.455644220333)",1.60E+13
160291426,NON-CRIMINAL,FOUND PROPERTY,Saturday,4/9/16,5:05,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.4269556,37.76924706,"(37.769247063207, -122.426955631709)",1.60E+13
160291426,WARRANTS,WARRANT ARREST,Saturday,4/9/16,5:05,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.4269556,37.76924706,"(37.769247063207, -122.426955631709)",1.60E+13
160291404,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,4/9/16,3:47,SOUTHERN,NONE,0 Block of CLEVELAND ST,-122.4069297,37.77667361,"(37.7766736059095, -122.40692974471)",1.60E+13
160291379,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,4/9/16,3:27,TARAVAL,"ARREST, BOOKED",400 Block of LAKEVIEW AV,-122.4537103,37.71801139,"(37.7180113935182, -122.453710329436)",1.60E+13
160291363,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,4/9/16,3:30,CENTRAL,NONE,0 Block of CAMPTON PL,-122.4060963,37.78902347,"(37.7890234704903, -122.406096297772)",1.60E+13
160291341,TRESPASS,TRESPASSING,Saturday,4/9/16,2:20,NORTHERN,"ARREST, BOOKED",1400 Block of LARKIN ST,-122.4190624,37.79126354,"(37.7912635361132, -122.419062415432)",1.60E+13
160291341,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,4/9/16,2:20,NORTHERN,"ARREST, BOOKED",1400 Block of LARKIN ST,-122.4190624,37.79126354,"(37.7912635361132, -122.419062415432)",1.60E+13
160291341,OTHER OFFENSES,PROBATION VIOLATION,Saturday,4/9/16,2:20,NORTHERN,"ARREST, BOOKED",1400 Block of LARKIN ST,-122.4190624,37.79126354,"(37.7912635361132, -122.419062415432)",1.60E+13
160291341,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,4/9/16,2:20,NORTHERN,"ARREST, BOOKED",1400 Block of LARKIN ST,-122.4190624,37.79126354,"(37.7912635361132, -122.419062415432)",1.60E+13
160291341,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,4/9/16,2:20,NORTHERN,"ARREST, BOOKED",1400 Block of LARKIN ST,-122.4190624,37.79126354,"(37.7912635361132, -122.419062415432)",1.60E+13
160291341,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,4/9/16,2:20,NORTHERN,"ARREST, BOOKED",1400 Block of LARKIN ST,-122.4190624,37.79126354,"(37.7912635361132, -122.419062415432)",1.60E+13
160291335,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Saturday,4/9/16,3:09,SOUTHERN,"ARREST, BOOKED",2ND ST / SOUTHPARK AV,-122.3928455,37.78245707,"(37.7824570677935, -122.392845456789)",1.60E+13
160291294,DRIVING UNDER THE INFLUENCE,"DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL, W/INJURY",Saturday,4/9/16,0:01,BAYVIEW,"ARREST, BOOKED",LASALLE AV / NEWCOMB AV,-122.3850015,37.73307082,"(37.7330708173682, -122.385001533619)",1.60E+13
160291288,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,4/9/16,2:22,CENTRAL,"ARREST, BOOKED",600 Block of FRANCISCO ST,-122.4155788,37.80447069,"(37.8044706948304, -122.41557882881)",1.60E+13
160291272,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Saturday,4/9/16,1:10,CENTRAL,NONE,300 Block of GRANT AV,-122.4055197,37.78986062,"(37.7898606192523, -122.405519715753)",1.60E+13
160291266,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,4/9/16,2:40,RICHMOND,"ARREST, BOOKED",LAKE ST / FUNSTON AV,-122.4721853,37.7863318,"(37.7863318009189, -122.472185324617)",1.60E+13
160291250,"SEX OFFENSES, FORCIBLE","ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",Saturday,4/9/16,1:45,TENDERLOIN,NONE,100 Block of POWELL ST,-122.4078778,37.78596801,"(37.7859680076775, -122.407877787733)",1.60E+13
160291250,ASSAULT,FALSE IMPRISONMENT,Saturday,4/9/16,1:45,TENDERLOIN,NONE,100 Block of POWELL ST,-122.4078778,37.78596801,"(37.7859680076775, -122.407877787733)",1.60E+13
160291250,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Saturday,4/9/16,1:45,TENDERLOIN,NONE,100 Block of POWELL ST,-122.4078778,37.78596801,"(37.7859680076775, -122.407877787733)",1.60E+13
160291244,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,4/9/16,2:30,INGLESIDE,NONE,MISSION ST / HIGHLAND AV,-122.4240423,37.73740518,"(37.7374051783442, -122.424042254192)",1.60E+13
160291238,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,4/9/16,2:30,RICHMOND,"ARREST, BOOKED",38TH AV / FULTON ST,-122.4981138,37.77193243,"(37.7719324282176, -122.498113827222)",1.60E+13
160291222,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,4/9/16,1:59,CENTRAL,NONE,800 Block of GEARY ST,-122.4172733,37.78614939,"(37.7861493947594, -122.417273344939)",1.60E+13
160291216,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,4/9/16,1:28,SOUTHERN,NONE,200 Block of MARKET ST,-122.3968535,37.79267912,"(37.7926791171072, -122.396853499969)",1.60E+13
160291181,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,4/9/16,1:16,MISSION,"ARREST, BOOKED",16TH ST / CAPP ST,-122.418701,37.76510988,"(37.7651098786222, -122.418701003284)",1.60E+13
160291175,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,4/9/16,0:38,TENDERLOIN,NONE,EDDY ST / JONES ST,-122.4125974,37.78393203,"(37.7839320277273, -122.412597377187)",1.60E+13
166081439,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/9/16,20:00,TARAVAL,NONE,OCEAN AV / WOODACRE DR,-122.4732008,37.73166961,"(37.7316696104393, -122.473200758245)",1.66E+13
166081354,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/9/16,18:45,NORTHERN,NONE,LARKIN ST / GROVE ST,-122.4165835,37.77865915,"(37.7786591541508, -122.416583456133)",1.66E+13
166081348,NON-CRIMINAL,LOST PROPERTY,Saturday,4/9/16,17:15,PARK,NONE,OFARRELL ST / BEIDEMAN ST,-122.438454,37.7825593,"(37.7825593041197, -122.438454033938)",1.66E+13
166081326,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/9/16,15:00,NORTHERN,NONE,FRANKLIN ST / POST ST,-122.4232177,37.7864018,"(37.7864017954155, -122.423217673913)",1.66E+13
160330109,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,4/9/16,9:00,INGLESIDE,NONE,100 Block of WESTWOOD DR,-122.4590502,37.72843459,"(37.7284345920112, -122.459050193322)",1.60E+13
160327059,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Saturday,4/9/16,10:45,SOUTHERN,NONE,100 Block of 15TH ST,-122.4023392,37.76745622,"(37.7674562188456, -122.402339189471)",1.60E+13
160330751,NON-CRIMINAL,FOUND PROPERTY,Saturday,4/9/16,10:00,INGLESIDE,NONE,MANSELL ST / BRAZIL AV,-122.422472,37.71788908,"(37.7178890796259, -122.422472009162)",1.60E+13
160316773,MISSING PERSON,FOUND PERSON,Saturday,4/9/16,23:05,CENTRAL,NONE,100 Block of JEFFERSON ST,-122.4149883,37.80826133,"(37.8082613305439, -122.414988252591)",1.60E+13
160312969,BRIBERY,"DISSUADING WITNESS, VICTIM",Saturday,4/9/16,12:00,RICHMOND,NONE,2700 Block of BUSH ST,-122.4425531,37.78580692,"(37.7858069233696, -122.442553114419)",1.60E+13
160312969,ASSAULT,THREATS AGAINST LIFE,Saturday,4/9/16,12:00,RICHMOND,NONE,2700 Block of BUSH ST,-122.4425531,37.78580692,"(37.7858069233696, -122.442553114419)",1.60E+13
160312969,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,4/9/16,12:00,RICHMOND,NONE,2700 Block of BUSH ST,-122.4425531,37.78580692,"(37.7858069233696, -122.442553114419)",1.60E+13
160310731,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,4/9/16,16:17,MISSION,NONE,1500 Block of BRYANT ST,-122.4106001,37.76753256,"(37.7675325594031, -122.410600103463)",1.60E+13
